,city_name,lat,lon,temp,temp_min,temp_max,feels_like,pressure,humidity,dew_point,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,rain_3h,snow_1h,snow_3h,weather_id,weather_main,weather_description,weather_icon,visibility,dt,timezone,sea_level,grnd_level
1419,,55.77320,37.58050,9.0300,,,5.4500,980.000,94.0000,8.1200,7.8700,257.0000,,100.0000,0.66,,,,500,Rain,light rain,10n,,2024-11-01 20:00:00+03:00,Europe/Moscow,,
1420,,55.77320,37.58050,8.7500,,,5.1200,981.000,94.0000,7.8400,7.7500,261.0000,,100.0000,1.19,,,,501,Rain,moderate rain,10n,,2024-11-01 19:00:00+03:00,Europe/Moscow,,
1421,,55.77320,37.58050,8.1500,,,4.4600,982.000,96.0000,7.5500,7.3400,247.0000,,99.0000,2.59,,,,501,Rain,moderate rain,10n,,2024-11-01 18:00:00+03:00,Europe/Moscow,,
1422,,55.77320,37.58050,7.8800,,,4.4100,983.000,96.0000,7.2800,6.3900,230.0000,,100.0000,1.43,,,,501,Rain,moderate rain,10n,,2024-11-01 17:00:00+03:00,Europe/Moscow,,
1423,,55.77320,37.58050,7.2300,,,3.5500,985.000,96.0000,6.6400,6.5000,228.0000,,100.0000,0.86,,,,500,Rain,light rain,10d,,2024-11-01 16:00:00+03:00,Europe/Moscow,,
1424,,55.77320,37.58050,6.8300,,,3.0900,987.000,96.0000,6.2400,6.3500,230.0000,,100.0000,0.61,,,,500,Rain,light rain,10d,,2024-11-01 15:00:00+03:00,Europe/Moscow,,
1425,,55.77320,37.58050,6.2600,,,2.8100,988.000,98.0000,5.9700,5.2400,219.0000,,100.0000,1.21,,,,501,Rain,moderate rain,10d,,2024-11-01 14:00:00+03:00,Europe/Moscow,,
1426,,55.77320,37.58050,6.0500,,,3.0700,990.000,99.0000,5.9000,4.1500,196.0000,,100.0000,1.17,,,,501,Rain,moderate rain,10d,,2024-11-01 13:00:00+03:00,Europe/Moscow,,
1427,,55.77320,37.58050,4.9800,,,1.9500,992.000,99.0000,4.8400,3.8100,208.0000,,100.0000,0.72,,,,500,Rain,light rain,10d,,2024-11-01 12:00:00+03:00,Europe/Moscow,,
1428,,55.77320,37.58050,4.8700,,,1.6900,993.000,98.0000,4.5800,4.0200,217.0000,,100.0000,0.64,,,,500,Rain,light rain,10d,,2024-11-01 11:00:00+03:00,Europe/Moscow,,
1429,,55.77320,37.58050,3.5100,,,0.4000,995.000,98.0000,3.2200,3.4300,230.0000,,100.0000,0.49,,,,500,Rain,light rain,10d,,2024-11-01 10:00:00+03:00,Europe/Moscow,,
1430,,55.77320,37.58050,3.1500,,,0.0900,996.000,98.0000,2.8700,3.2500,233.0000,,100.0000,0.16,,,,500,Rain,light rain,10d,,2024-11-01 09:00:00+03:00,Europe/Moscow,,
1431,,55.77320,37.58050,2.8100,,,-0.4200,996.000,98.0000,2.5300,3.3900,221.0000,,100.0000,0.19,,,,500,Rain,light rain,10d,,2024-11-01 08:00:00+03:00,Europe/Moscow,,
1432,,55.77320,37.58050,1.7900,,,-2.0800,998.000,97.0000,1.3700,3.9900,220.0000,,100.0000,,,0.38,,600,Snow,light snow,13n,,2024-11-01 07:00:00+03:00,Europe/Moscow,,
1433,,55.77320,37.58050,1.7200,,,-2.5900,999.000,97.0000,1.3000,4.6800,218.0000,,100.0000,,,0.54,,601,Snow,snow,13n,,2024-11-01 06:00:00+03:00,Europe/Moscow,,
1434,,55.77320,37.58050,1.5100,,,-2.8400,1000.000,98.0000,1.2300,4.6700,218.0000,,100.0000,,,0.63,,601,Snow,snow,13n,,2024-11-01 05:00:00+03:00,Europe/Moscow,,
1435,,55.77320,37.58050,1.0200,,,-3.3500,1001.000,95.0000,0.3100,4.5000,220.0000,,100.0000,,,0.97,,601,Snow,snow,13n,,2024-11-01 04:00:00+03:00,Europe/Moscow,,
1436,,55.77320,37.58050,1.0700,,,-3.2100,1003.000,95.0000,0.3600,4.3800,230.0000,,100.0000,,,0.56,,601,Snow,snow,13n,,2024-11-01 03:00:00+03:00,Europe/Moscow,,
1437,,55.77320,37.58050,1.6400,,,-2.6500,1004.000,90.0000,0.1800,4.6100,240.0000,,100.0000,,,0.40,,600,Snow,light snow,13n,,2024-11-01 02:00:00+03:00,Europe/Moscow,,
1438,,55.77320,37.58050,1.9600,,,-2.2800,1005.000,86.0000,-0.1100,4.6600,247.0000,,100.0000,,,,,804,Clouds,overcast clouds,04n,,2024-11-01 01:00:00+03:00,Europe/Moscow,,
1439,,55.77320,37.58050,1.8400,,,-2.5700,1006.000,80.0000,-1.0900,4.9200,246.0000,,100.0000,,,,,804,Clouds,overcast clouds,04n,,2024-11-01 00:00:00+03:00,Europe/Moscow,,
1440,,55.77320,37.58050,1.5900,,,-2.6300,1007.000,80.0000,-1.3100,4.4800,248.0000,,100.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-31 23:00:00+03:00,Europe/Moscow,,
1441,,55.77320,37.58050,1.6100,,,-2.5200,1007.000,72.0000,-2.5500,4.3300,258.0000,,100.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-31 22:00:00+03:00,Europe/Moscow,,
1442,,55.77320,37.58050,1.5400,,,-2.6900,1008.000,71.0000,-2.7800,4.4700,270.0000,,100.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-31 21:00:00+03:00,Europe/Moscow,,
1443,,55.77320,37.58050,1.5300,,,-2.9000,1008.000,69.0000,-3.1300,4.8100,279.0000,,100.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-31 20:00:00+03:00,Europe/Moscow,,
1444,,55.77320,37.58050,2.0300,,,-2.5600,1008.000,63.0000,-3.7800,5.3500,286.0000,,69.0000,,,,,803,Clouds,broken clouds,04n,,2024-10-31 19:00:00+03:00,Europe/Moscow,,
1445,,55.77320,37.58050,2.1700,,,-2.5400,1008.000,63.0000,-3.6600,5.6700,288.0000,,25.0000,,,,,802,Clouds,scattered clouds,03n,,2024-10-31 18:00:00+03:00,Europe/Moscow,,
1446,,55.77320,37.58050,2.3200,,,-2.4400,1008.000,64.0000,-3.3500,5.8500,290.0000,,25.0000,,,,,802,Clouds,scattered clouds,03n,,2024-10-31 17:00:00+03:00,Europe/Moscow,,
1447,,55.77320,37.58050,3.8000,,,-0.7200,1008.000,62.0000,-2.4800,6.2300,293.0000,,13.0000,,,,,801,Clouds,few clouds,02d,,2024-10-31 16:00:00+03:00,Europe/Moscow,,
1448,,55.77320,37.58050,3.7000,,,-1.2200,1007.000,64.0000,-2.1800,7.1700,298.0000,,49.0000,,,,,802,Clouds,scattered clouds,03d,,2024-10-31 15:00:00+03:00,Europe/Moscow,,
1449,,55.77320,37.58050,3.7700,,,-1.4400,1007.000,65.0000,-1.9400,8.0400,302.0000,,68.0000,,,,,803,Clouds,broken clouds,04d,,2024-10-31 14:00:00+03:00,Europe/Moscow,,
1450,,55.77320,37.58050,3.6200,,,-1.5200,1006.000,66.0000,-1.8800,7.7000,304.0000,,53.0000,,,,,803,Clouds,broken clouds,04d,,2024-10-31 13:00:00+03:00,Europe/Moscow,,
1451,,55.77320,37.58050,3.5100,,,-1.5800,1006.000,74.0000,-0.6000,7.4700,301.0000,,44.0000,0.10,,,,500,Rain,light rain,10d,,2024-10-31 12:00:00+03:00,Europe/Moscow,,
1452,,55.77320,37.58050,3.3800,,,-1.7200,1006.000,75.0000,-0.5500,7.3900,298.0000,,58.0000,,,,,803,Clouds,broken clouds,04d,,2024-10-31 11:00:00+03:00,Europe/Moscow,,
1453,,55.77320,37.58050,2.8200,,,-2.0500,1006.000,85.0000,0.5500,6.4000,293.0000,,65.0000,,,,,803,Clouds,broken clouds,04d,,2024-10-31 10:00:00+03:00,Europe/Moscow,,
1454,,55.77320,37.58050,2.7200,,,-2.0900,1005.000,86.0000,0.6200,6.2100,293.0000,,95.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-31 09:00:00+03:00,Europe/Moscow,,
1455,,55.77320,37.58050,2.4200,,,-2.3900,1004.000,87.0000,0.4800,6.0200,293.0000,,84.0000,,,,,803,Clouds,broken clouds,04d,,2024-10-31 08:00:00+03:00,Europe/Moscow,,
1456,,55.77320,37.58050,2.2500,,,-2.6300,1004.000,91.0000,0.9400,6.0700,293.0000,,14.0000,,,,,801,Clouds,few clouds,02n,,2024-10-31 07:00:00+03:00,Europe/Moscow,,
1457,,55.77320,37.58050,2.1500,,,-2.7100,1003.000,91.0000,0.8400,5.9800,291.0000,,21.0000,,,,,801,Clouds,few clouds,02n,,2024-10-31 06:00:00+03:00,Europe/Moscow,,
1458,,55.77320,37.58050,2.2000,,,-2.5500,1002.000,91.0000,0.8900,5.7700,292.0000,,17.0000,,,,,801,Clouds,few clouds,02n,,2024-10-31 05:00:00+03:00,Europe/Moscow,,
1459,,55.77320,37.58050,3.2600,,,-1.1700,1002.000,91.0000,1.9300,5.6900,295.0000,,16.0000,,,,,801,Clouds,few clouds,02n,,2024-10-31 04:00:00+03:00,Europe/Moscow,,
1460,,55.77320,37.58050,3.4200,,,-0.8600,1002.000,91.0000,2.0900,5.4400,298.0000,,95.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-31 03:00:00+03:00,Europe/Moscow,,
1461,,55.77320,37.58050,3.9600,,,-0.3700,1001.000,90.0000,2.4700,5.8800,302.0000,,88.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-31 02:00:00+03:00,Europe/Moscow,,
1462,,55.77320,37.58050,4.4900,,,0.4200,1001.000,88.0000,2.6800,5.5900,306.0000,,80.0000,0.20,,,,500,Rain,light rain,10n,,2024-10-31 01:00:00+03:00,Europe/Moscow,,
1463,,55.77320,37.58050,6.8200,,,2.9300,1000.000,90.0000,5.3000,6.7600,297.0000,,97.0000,0.66,,,,500,Rain,light rain,10n,,2024-10-31 00:00:00+03:00,Europe/Moscow,,
1464,,55.77320,37.58050,7.5500,,,3.7100,1000.000,96.0000,6.9500,7.2600,272.0000,,100.0000,1.09,,,,501,Rain,moderate rain,10n,,2024-10-30 23:00:00+03:00,Europe/Moscow,,
1465,,55.77320,37.58050,8.3500,,,4.7100,1000.000,96.0000,7.7500,7.3600,245.0000,,100.0000,1.39,,,,501,Rain,moderate rain,10n,,2024-10-30 22:00:00+03:00,Europe/Moscow,,
1466,,55.77320,37.58050,8.1200,,,4.3600,1001.000,96.0000,7.5200,7.5300,233.0000,,100.0000,0.89,,,,500,Rain,light rain,10n,,2024-10-30 21:00:00+03:00,Europe/Moscow,,
1467,,55.77320,37.58050,7.8200,,,4.0300,1002.000,96.0000,7.2200,7.3500,229.0000,,100.0000,0.58,,,,500,Rain,light rain,10n,,2024-10-30 20:00:00+03:00,Europe/Moscow,,
1468,,55.77320,37.58050,6.7500,,,2.6400,1004.000,97.0000,6.3100,7.3600,227.0000,,100.0000,0.71,,,,500,Rain,light rain,10n,,2024-10-30 19:00:00+03:00,Europe/Moscow,,
1469,,55.77320,37.58050,6.4500,,,2.3300,1005.000,97.0000,6.0100,7.1500,224.0000,,100.0000,0.42,,,,500,Rain,light rain,10n,,2024-10-30 18:00:00+03:00,Europe/Moscow,,
1470,,55.77320,37.58050,6.2000,,,2.0900,1006.000,97.0000,5.7600,6.9100,218.0000,,100.0000,0.69,,,,500,Rain,light rain,10n,,2024-10-30 17:00:00+03:00,Europe/Moscow,,
1471,,55.77320,37.58050,5.4400,,,1.2600,1008.000,93.0000,4.4000,6.4900,208.0000,,100.0000,0.17,,,,500,Rain,light rain,10d,,2024-10-30 16:00:00+03:00,Europe/Moscow,,
1472,,55.77320,37.58050,5.2000,,,1.1100,1010.000,93.0000,4.1600,6.1100,202.0000,,99.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-30 15:00:00+03:00,Europe/Moscow,,
1473,,55.77320,37.58050,5.1400,,,1.3400,1012.000,92.0000,3.9500,5.3800,195.0000,,100.0000,0.12,,,,500,Rain,light rain,10d,,2024-10-30 14:00:00+03:00,Europe/Moscow,,
1474,,55.77320,37.58050,5.3000,,,2.0900,1014.000,89.0000,3.6400,4.2400,196.0000,,100.0000,0.12,,,,500,Rain,light rain,10d,,2024-10-30 13:00:00+03:00,Europe/Moscow,,
1475,,55.77320,37.58050,3.9500,,,0.1600,1015.000,89.0000,2.3000,4.7400,203.0000,,100.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-30 12:00:00+03:00,Europe/Moscow,,
1476,,55.77320,37.58050,3.7600,,,-0.0200,1016.000,90.0000,2.2700,4.6200,207.0000,,100.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-30 11:00:00+03:00,Europe/Moscow,,
1477,,55.77320,37.58050,0.3000,,,-4.1900,1017.000,96.0000,-0.2300,4.4200,206.0000,,100.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-30 10:00:00+03:00,Europe/Moscow,,
1478,,55.77320,37.58050,-0.1800,,,-4.4800,1018.000,97.0000,-0.5500,3.9700,207.0000,,100.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-30 09:00:00+03:00,Europe/Moscow,,
1479,,55.77320,37.58050,-0.3600,,,-4.1500,1019.000,98.0000,-0.6000,3.2500,207.0000,,100.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-30 08:00:00+03:00,Europe/Moscow,,
1480,,55.77320,37.58050,-1.0700,,,-4.5700,1019.000,98.0000,-1.3100,2.7700,213.0000,,100.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-30 07:00:00+03:00,Europe/Moscow,,
1481,,55.77320,37.58050,-1.1900,,,-4.4300,1020.000,98.0000,-1.4300,2.5000,228.0000,,100.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-30 06:00:00+03:00,Europe/Moscow,,
1482,,55.77320,37.58050,-1.2200,,,-3.9900,1020.000,98.0000,-1.4600,2.0900,239.0000,,99.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-30 05:00:00+03:00,Europe/Moscow,,
1483,,55.77320,37.58050,-0.3100,,,-2.6600,1020.000,95.0000,-0.9300,1.8800,246.0000,,99.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-30 04:00:00+03:00,Europe/Moscow,,
1484,,55.77320,37.58050,-0.2900,,,-2.2000,1020.000,95.0000,-0.9100,1.5700,263.0000,,87.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-30 03:00:00+03:00,Europe/Moscow,,
1485,,55.77320,37.58050,-0.2300,,,-2.5000,1021.000,96.0000,-0.7200,1.8300,282.0000,,66.0000,,,,,803,Clouds,broken clouds,04n,,2024-10-30 02:00:00+03:00,Europe/Moscow,,
1486,,55.77320,37.58050,-0.1900,,,-2.6100,1021.000,97.0000,-0.5600,1.9500,289.0000,,83.0000,,,,,803,Clouds,broken clouds,04n,,2024-10-30 01:00:00+03:00,Europe/Moscow,,
1487,,55.77320,37.58050,1.0500,,,-1.7400,1020.000,96.0000,0.4800,2.4600,295.0000,,96.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-30 00:00:00+03:00,Europe/Moscow,,
1488,,55.77320,37.58050,0.7800,,,-2.1300,1020.000,98.0000,0.5000,2.5300,303.0000,,58.0000,,,,,803,Clouds,broken clouds,04n,,2024-10-29 23:00:00+03:00,Europe/Moscow,,
1489,,55.77320,37.58050,2.5100,,,-0.3800,1020.000,95.0000,1.7900,2.8700,309.0000,,40.0000,,,,,802,Clouds,scattered clouds,03n,,2024-10-29 22:00:00+03:00,Europe/Moscow,,
1490,,55.77320,37.58050,2.6600,,,-0.5500,1019.000,95.0000,1.9400,3.3200,314.0000,,32.0000,,,,,802,Clouds,scattered clouds,03n,,2024-10-29 21:00:00+03:00,Europe/Moscow,,
1491,,55.77320,37.58050,2.8500,,,-0.6500,1019.000,95.0000,2.1300,3.7900,316.0000,,23.0000,,,,,801,Clouds,few clouds,02n,,2024-10-29 20:00:00+03:00,Europe/Moscow,,
1492,,55.77320,37.58050,4.5700,,,1.2800,1018.000,91.0000,3.2300,4.0900,315.0000,,21.0000,,,,,801,Clouds,few clouds,02n,,2024-10-29 19:00:00+03:00,Europe/Moscow,,
1493,,55.77320,37.58050,4.8700,,,1.5500,1017.000,91.0000,3.5300,4.2700,311.0000,,38.0000,,,,,802,Clouds,scattered clouds,03n,,2024-10-29 18:00:00+03:00,Europe/Moscow,,
1494,,55.77320,37.58050,5.2300,,,1.7900,1016.000,89.0000,3.5700,4.6600,305.0000,,55.0000,,,,,803,Clouds,broken clouds,04n,,2024-10-29 17:00:00+03:00,Europe/Moscow,,
1495,,55.77320,37.58050,6.8800,,,3.9400,1016.000,87.0000,4.8700,4.4500,290.0000,,54.0000,0.28,,,,500,Rain,light rain,10d,,2024-10-29 16:00:00+03:00,Europe/Moscow,,
1496,,55.77320,37.58050,7.2000,,,4.3400,1015.000,85.0000,4.8500,4.4400,287.0000,,59.0000,0.70,,,,500,Rain,light rain,10d,,2024-10-29 15:00:00+03:00,Europe/Moscow,,
1497,,55.77320,37.58050,7.2400,,,3.7500,1015.000,83.0000,4.5500,5.9700,293.0000,,83.0000,0.30,,,,500,Rain,light rain,10d,,2024-10-29 14:00:00+03:00,Europe/Moscow,,
1498,,55.77320,37.58050,7.1600,,,3.8100,1016.000,82.0000,4.3000,5.5400,287.0000,,58.0000,,,,,803,Clouds,broken clouds,04d,,2024-10-29 13:00:00+03:00,Europe/Moscow,,
1499,,55.77320,37.58050,6.9900,,,3.5500,1015.000,84.0000,4.4800,5.6600,274.0000,,57.0000,,,,,803,Clouds,broken clouds,04d,,2024-10-29 12:00:00+03:00,Europe/Moscow,,
1500,,55.77320,37.58050,6.7500,,,3.7600,1015.000,86.0000,4.5800,4.5000,263.0000,,71.0000,,,,,803,Clouds,broken clouds,04d,,2024-10-29 11:00:00+03:00,Europe/Moscow,,
1501,,55.77320,37.58050,5.4300,,,2.2800,1016.000,95.0000,4.6900,4.2000,264.0000,,92.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-29 10:00:00+03:00,Europe/Moscow,,
1502,,55.77320,37.58050,5.1600,,,2.3000,1015.000,95.0000,4.4300,3.5900,261.0000,,72.0000,,,,,803,Clouds,broken clouds,04d,,2024-10-29 09:00:00+03:00,Europe/Moscow,,
1503,,55.77320,37.58050,5.0600,,,2.0700,1016.000,95.0000,4.3300,3.7600,264.0000,,57.0000,,,,,803,Clouds,broken clouds,04d,,2024-10-29 08:00:00+03:00,Europe/Moscow,,
1504,,55.77320,37.58050,4.8600,,,2.0100,1015.000,96.0000,4.2800,3.4700,261.0000,,67.0000,,,,,803,Clouds,broken clouds,04n,,2024-10-29 07:00:00+03:00,Europe/Moscow,,
1505,,55.77320,37.58050,4.8800,,,2.3300,1015.000,97.0000,4.4400,3.0400,262.0000,,79.0000,,,,,803,Clouds,broken clouds,04n,,2024-10-29 06:00:00+03:00,Europe/Moscow,,
1506,,55.77320,37.58050,5.1200,,,2.6400,1015.000,97.0000,4.6800,3.0100,278.0000,,95.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-29 05:00:00+03:00,Europe/Moscow,,
1507,,55.77320,37.58050,6.2600,,,3.6000,1016.000,97.0000,5.8200,3.6600,291.0000,,85.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-29 04:00:00+03:00,Europe/Moscow,,
1508,,55.77320,37.58050,6.7200,,,3.9400,1015.000,97.0000,6.2800,4.0700,298.0000,,99.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-29 03:00:00+03:00,Europe/Moscow,,
1509,,55.77320,37.58050,7.0100,,,4.3700,1015.000,98.0000,6.7200,3.9200,301.0000,,100.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-29 02:00:00+03:00,Europe/Moscow,,
1510,,55.77320,37.58050,7.1500,,,4.7300,1015.000,99.0000,7.0000,3.5800,297.0000,,100.0000,0.11,,,,500,Rain,light rain,10n,,2024-10-29 01:00:00+03:00,Europe/Moscow,,
1511,,55.77320,37.58050,7.3300,,,5.4600,1015.000,100.0000,7.3300,2.7700,277.0000,,100.0000,0.11,,,,500,Rain,light rain,10n,,2024-10-29 00:00:00+03:00,Europe/Moscow,,
1512,,55.77320,37.58050,7.1700,,,5.5100,1015.000,99.0000,7.0200,2.4500,254.0000,,100.0000,0.34,,,,500,Rain,light rain,10n,,2024-10-28 23:00:00+03:00,Europe/Moscow,,
1513,,55.77320,37.58050,7.5400,,,5.9400,1015.000,97.0000,7.1000,2.4600,239.0000,,100.0000,0.14,,,,500,Rain,light rain,10n,,2024-10-28 22:00:00+03:00,Europe/Moscow,,
1514,,55.77320,37.58050,7.4900,,,5.8400,1015.000,96.0000,6.8900,2.5100,232.0000,,99.0000,0.12,,,,500,Rain,light rain,10n,,2024-10-28 21:00:00+03:00,Europe/Moscow,,
1515,,55.77320,37.58050,7.3700,,,5.6300,1015.000,97.0000,6.9300,2.6000,229.0000,,100.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-28 20:00:00+03:00,Europe/Moscow,,
1516,,55.77320,37.58050,7.4300,,,5.5900,1015.000,95.0000,6.6800,2.7600,223.0000,,99.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-28 19:00:00+03:00,Europe/Moscow,,
1517,,55.77320,37.58050,7.4200,,,5.5600,1015.000,94.0000,6.5200,2.7900,212.0000,,94.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-28 18:00:00+03:00,Europe/Moscow,,
1518,,55.77320,37.58050,7.4300,,,5.6200,1015.000,93.0000,6.3700,2.7100,201.0000,,94.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-28 17:00:00+03:00,Europe/Moscow,,
1519,,55.77320,37.58050,7.6400,,,6.0100,1016.000,90.0000,6.1100,2.5300,189.0000,,94.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-28 16:00:00+03:00,Europe/Moscow,,
1520,,55.77320,37.58050,7.4300,,,5.7900,1016.000,91.0000,6.0600,2.4800,184.0000,,90.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-28 15:00:00+03:00,Europe/Moscow,,
1521,,55.77320,37.58050,7.4400,,,5.7700,1016.000,90.0000,5.9100,2.5300,186.0000,,99.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-28 14:00:00+03:00,Europe/Moscow,,
1522,,55.77320,37.58050,7.4900,,,5.9400,1016.000,91.0000,6.1200,2.3800,181.0000,,100.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-28 13:00:00+03:00,Europe/Moscow,,
1523,,55.77320,37.58050,6.7700,,,5.1400,1017.000,97.0000,6.3300,2.3300,180.0000,,100.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-28 12:00:00+03:00,Europe/Moscow,,
1524,,55.77320,37.58050,6.7900,,,5.4900,1018.000,97.0000,6.3500,1.9600,185.0000,,100.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-28 11:00:00+03:00,Europe/Moscow,,
1525,,55.77320,37.58050,5.2900,,,3.9300,1018.000,100.0000,5.2900,1.7900,192.0000,,100.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-28 10:00:00+03:00,Europe/Moscow,,
1526,,55.77320,37.58050,5.2000,,,3.6600,1018.000,100.0000,5.2000,1.9400,194.0000,,93.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-28 09:00:00+03:00,Europe/Moscow,,
1527,,55.77320,37.58050,4.7100,,,3.2000,1018.000,100.0000,4.7100,1.8400,184.0000,,89.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-28 08:00:00+03:00,Europe/Moscow,,
1528,,55.77320,37.58050,3.9500,,,2.3300,1018.000,100.0000,3.9500,1.8300,177.0000,,71.0000,,,,,803,Clouds,broken clouds,04n,,2024-10-28 07:00:00+03:00,Europe/Moscow,,
1529,,55.77320,37.58050,4.2300,,,2.5600,1019.000,100.0000,4.2300,1.9200,167.0000,,6.0000,,,,,800,Clear,clear sky,01n,,2024-10-28 06:00:00+03:00,Europe/Moscow,,
1530,,55.77320,37.58050,4.6000,,,2.9600,1019.000,99.0000,4.4600,1.9500,156.0000,,2.0000,,,,,800,Clear,clear sky,01n,,2024-10-28 05:00:00+03:00,Europe/Moscow,,
1531,,55.77320,37.58050,4.8600,,,3.5100,1020.000,98.0000,4.5700,1.7200,144.0000,,3.0000,,,,,800,Clear,clear sky,01n,,2024-10-28 04:00:00+03:00,Europe/Moscow,,
1532,,55.77320,37.58050,4.9500,,,3.3300,1020.000,98.0000,4.6600,1.9800,141.0000,,9.0000,,,,,800,Clear,clear sky,01n,,2024-10-28 03:00:00+03:00,Europe/Moscow,,
1533,,55.77320,37.58050,4.7800,,,2.8600,1020.000,98.0000,4.4900,2.2600,135.0000,,10.0000,,,,,800,Clear,clear sky,01n,,2024-10-28 02:00:00+03:00,Europe/Moscow,,
1534,,55.77320,37.58050,4.6200,,,3.0300,1021.000,98.0000,4.3300,1.9000,139.0000,,3.0000,,,,,800,Clear,clear sky,01n,,2024-10-28 01:00:00+03:00,Europe/Moscow,,
1535,,55.77320,37.58050,5.8300,,,4.1200,1021.000,96.0000,5.2400,2.2300,153.0000,,4.0000,,,,,800,Clear,clear sky,01n,,2024-10-28 00:00:00+03:00,Europe/Moscow,,
1536,,55.77320,37.58050,6.0500,,,5.2500,1021.000,95.0000,5.3100,1.4200,164.0000,,68.0000,,,,,803,Clouds,broken clouds,04n,,2024-10-27 23:00:00+03:00,Europe/Moscow,,
1537,,55.77320,37.58050,6.4900,,,5.4600,1021.000,94.0000,5.6000,1.6600,160.0000,,83.0000,,,,,803,Clouds,broken clouds,04n,,2024-10-27 22:00:00+03:00,Europe/Moscow,,
1538,,55.77320,37.58050,6.3400,,,5.3400,1022.000,95.0000,5.6000,1.6100,161.0000,,78.0000,,,,,803,Clouds,broken clouds,04n,,2024-10-27 21:00:00+03:00,Europe/Moscow,,
1539,,55.77320,37.58050,6.2900,,,5.5500,1022.000,96.0000,5.7000,1.4000,164.0000,,79.0000,,,,,803,Clouds,broken clouds,04n,,2024-10-27 20:00:00+03:00,Europe/Moscow,,
1540,,55.77320,37.58050,6.9800,,,6.2400,1022.000,93.0000,5.9300,1.4700,159.0000,,93.0000,,,,,804,Clouds,overcast clouds,04n,,2024-10-27 19:00:00+03:00,Europe/Moscow,,
1541,,55.77320,37.58050,6.5100,,,5.3200,1022.000,94.0000,5.6200,1.8100,150.0000,,72.0000,,,,,803,Clouds,broken clouds,04n,,2024-10-27 18:00:00+03:00,Europe/Moscow,,
1542,,55.77320,37.58050,6.8900,,,5.7200,1023.000,92.0000,5.6800,1.8500,152.0000,,72.0000,0.16,,,,500,Rain,light rain,10d,,2024-10-27 17:00:00+03:00,Europe/Moscow,,
1543,,55.77320,37.58050,8.6700,,,8.6700,1023.000,88.0000,6.8000,1.0400,173.0000,,65.0000,,,,,803,Clouds,broken clouds,04d,,2024-10-27 16:00:00+03:00,Europe/Moscow,,
1544,,55.77320,37.58050,8.5500,,,8.5500,1023.000,86.0000,6.3400,1.1800,210.0000,,64.0000,0.15,,,,500,Rain,light rain,10d,,2024-10-27 15:00:00+03:00,Europe/Moscow,,
1545,,55.77320,37.58050,8.2200,,,8.2200,1023.000,88.0000,6.3500,1.1500,222.0000,,78.0000,,,,,803,Clouds,broken clouds,04d,,2024-10-27 14:00:00+03:00,Europe/Moscow,,
1546,,55.77320,37.58050,8.0700,,,8.0700,1024.000,88.0000,6.2100,0.8200,228.0000,,86.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-27 13:00:00+03:00,Europe/Moscow,,
1547,,55.77320,37.58050,7.5500,,,7.5500,1024.000,91.0000,6.1800,1.0600,246.0000,,99.0000,,,,,804,Clouds,overcast clouds,04d,,2024-10-27 12:00:00+03:00,Europe/Moscow,,
